index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cohort,gmt_library
33,prerank,REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,-0.5595631769864756,-2.0341461189045704,0.0,0.017054062163803892,0.173,22/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
34,prerank,REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,-0.5595631769864756,-2.0341461189045704,0.0,0.017054062163803892,0.173,22/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
35,prerank,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,-0.46867028408130185,-2.032254101332876,0.0,0.016513795998423373,0.175,27/77,16.41%,ARRB1;USP7;WDR20;MAT2B;TAB1;PSMA6;PSMC4;SNX3;PSMA2;VDAC2;PSMD1;PSMA4;PSMC3;VDAC1;PTEN;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;HGS;MAP3K7;PSMA7;PSMC2;TOMM70;RUVBL1,ciao,Reactome
36,prerank,REACTOME_STABILIZATION_OF_P53,-0.570417657175489,-2.0303546294082184,0.0,0.01634698997823728,0.179,22/32,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
37,prerank,REACTOME_CIRCADIAN_CLOCK,-0.5070506273835979,-2.0225344246324704,0.0,0.01675312637521212,0.19,20/49,16.28%,SERPINE1;CPT1A;PPP1CB;PSMA6;PSMC4;PSMA2;PSMD1;CSNK2A2;PSMA4;CSNK2A1;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PPP1CA,ciao,Reactome
38,prerank,REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,-0.5390966360052187,-2.0134672779582985,0.003289473684210526,0.017541660872810838,0.202,24/40,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;UBE2M;PSMD7;UBA3;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
39,prerank,REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,-0.5523414624938937,-2.0071456976384603,0.0,0.01832419733750979,0.22,23/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
40,prerank,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,-0.4903284831591463,-2.004544987702538,0.0,0.01783897715879068,0.221,33/69,23.67%,FH;SLC25A6;SLC25A5;HADH;ATP5F1C;ECH1;PRKACA;DLD;MT-CO1;ATP5MG;ACO2;CS;MDH2;NDUFV1;COX4I1;APP;OPA1;SHMT2;AFG3L2;SSBP1;UQCRC2;GLUD1;ATP5PD;OGDH;PDHA1;MT-CO2;HSD17B10;COX5B;PDK1;NDUFS1;ATP5PO;ME2;ACAT1,ciao,Reactome
41,prerank,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,-0.5125240684807945,-2.0025296755504938,0.0,0.017495411672769526,0.224,30/47,29.84%,PPP2CA;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PPP2R5D;PSMB1;GSK3B;CSNK1A1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PPP2R5E;PSMB7;HDAC1;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PPP2CB;PSMD12,ciao,Reactome
42,prerank,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.5693151489288687,2.0021091350962674,0.0,0.0028656560341331475,0.05,23/56,11.59%,OMD;PRELP;CSPG4;VCAN;ACAN;FMOD;HS3ST3B1;SDC1;HEXA;CEMIP;OGN;LUM;CHST14;B4GALT1;NCAN;GPC1;CD44;GPC4;CHST7;HEXB;CSPG5;B3GAT3;CTSL,ciao,Reactome
43,prerank,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,-0.5410716905806467,-2.001143538409886,0.0,0.01702348106010311,0.225,25/37,28.06%,HSPB1;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;HSPA8;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;EIF4G1;PSMC5,ciao,Reactome
44,prerank,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,-0.542499920216943,-2.000511587877405,0.0,0.016485675443296214,0.226,23/36,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
45,prerank,REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,-0.6029473202554875,-1.9997394700535474,0.0,0.01617400595730355,0.23,12/24,17.41%,ADH1A;ADH1C;ADH4;ALDH1A1;ADH1B;CYB5B;ADH6;PTGES3;ADH5;ACSS2;CES1;PTGS1,ciao,Reactome
46,prerank,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,-0.5225060012432464,-1.9990614478779705,0.0,0.015790372039910204,0.231,27/42,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;CSNK2A2;PSMA4;CSNK2A1;PSMC3;PTEN;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;STUB1;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;CSNK2B;PSMC5,ciao,Reactome
47,prerank,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,0.7294371432745208,1.9957709685519518,0.0029806259314456036,0.0032648960388885397,0.06,8/17,4.29%,COL7A1;COL16A1;COL6A1;COL6A3;COL18A1;COL6A2;COL11A1;COL14A1,ciao,Reactome
48,prerank,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,-0.5432421341863886,-1.9903100847995574,0.0,0.016278066657396496,0.241,24/37,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMB9;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMB10;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
49,prerank,REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,-0.5187051417394754,-1.9839772269689249,0.0,0.016692958020104735,0.255,25/41,30.03%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;CDC27,ciao,Reactome
50,prerank,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.578469514763858,1.9814193964415265,0.0,0.003619776043115555,0.069,18/51,9.70%,COL7A1;COMP;CDH1;FBN1;TNC;COL16A1;COL6A1;SPP1;COL6A3;COL18A1;COL6A2;FGB;FGG;VTN;LUM;FGA;CD44;ITGAL,ciao,Reactome
51,prerank,REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,-0.5141686913331949,-1.9804871514814086,0.0,0.016579755241699575,0.258,26/43,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;ERLIN2;PSMC3;PRKAA1;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PRKAB1;PRKAG1;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
52,prerank,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,-0.48986518343214036,-1.97825553635011,0.0,0.016513795998423376,0.263,22/53,15.87%,ITGA5;PSMA6;PSMC4;PSMA2;BAX;PSMD1;PSMA4;PSMC3;SRC;LGALS3;PSMB1;GSK3B;PSMD13;PSMD7;PSMD3;PSMD11;STUB1;PSMD6;YES1;HDAC6;PSMA7;PSMC2,ciao,Reactome
53,prerank,REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,-0.5318072350095505,-1.9754049639825189,0.0,0.016411858986087425,0.267,23/37,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;YWHAZ;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
54,prerank,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,-0.5094392615815826,-1.9732603245141496,0.0,0.0163154320825264,0.271,25/43,30.03%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;CDC27,ciao,Reactome
55,prerank,REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,-0.533087670977275,-1.9514017069198895,0.0,0.01956654126258936,0.311,22/35,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
56,prerank,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,-0.5101820723378151,-1.9440658818861838,0.0,0.020162618286140854,0.323,24/40,30.03%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;CDC27,ciao,Reactome
57,prerank,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.6378096150130249,1.941562160381692,0.00145985401459854,0.006477493971890993,0.112,12/26,6.36%,LTBP2;ELN;FBN1;LTBP4;FBLN1;FBLN5;FBLN2;EFEMP1;EFEMP2;LTBP3;MFAP2;VTN,ciao,Reactome
58,prerank,REACTOME_DEGRADATION_OF_AXIN,-0.5391273269460337,-1.9384593505847056,0.0,0.021014315093055423,0.339,22/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
59,prerank,REACTOME_COMPLEX_IV_ASSEMBLY,-0.6295650839740221,-1.9220758447770045,0.0,0.023878123572547136,0.381,13/17,20.29%,CMC1;NDUFA4;MT-CO1;COX4I1;COX7C;SMIM20;COX6C;COX7A2;MT-CO2;COA3;COX6B1;PNKD;COX5B,ciao,Reactome
60,prerank,REACTOME_RAB_GERANYLGERANYLATION,-0.5138234768831312,-1.9215851013586664,0.0,0.02337755482904379,0.381,25/38,29.59%,RAB1B;RAB12;RAB4B;RAB32;RAB6B;RAB27B;RAB11B;RAB10;RAB35;RAB2B;RABGGTA;RAB6A;RAB21;RAB5B;RAB1A;RAB2A;RAB18;RAB34;RAB9A;RAB33A;RAB5C;RAB27A;RAB37;RAB3C;PTP4A2,ciao,Reactome
61,prerank,REACTOME_HEDGEHOG_ON_STATE,-0.5133304758174349,-1.9201223707565276,0.0,0.02329853388924848,0.385,26/42,28.06%,ARRB1;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CSNK1A1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;CUL3;PSMB7;GRK2;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
62,prerank,REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,-0.5347453378427899,-1.9179641409150276,0.0,0.023547449849603698,0.396,22/33,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
63,prerank,REACTOME_UCH_PROTEINASES,-0.4953060618500405,-1.917597942921588,0.0,0.02318274187213509,0.397,26/43,28.31%,PSMA6;PSMC4;PSMA2;UCHL5;PSMD1;PSMA4;PSMC3;PSMB1;TGFB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;RUVBL1;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;UCHL3,ciao,Reactome
64,prerank,REACTOME_AMYLOID_FIBER_FORMATION,0.612365048968295,1.9175351212906142,0.0,0.009049440107788888,0.157,13/32,13.12%,CST3;NPPA;H4C1;GSN;LYZ;SAA1;APOE;APOA1;FGA;B2M;USP9X;APCS;SORL1,ciao,Reactome
65,prerank,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.8101308783074566,1.9102339881756563,0.0,0.009499518081403785,0.172,7/10,8.38%,OMD;PRELP;ACAN;FMOD;OGN;LUM;B4GALT1,ciao,Reactome
66,prerank,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,-0.5135045796870392,-1.9059662083246207,0.003246753246753247,0.025564029876249603,0.428,23/38,28.06%,PSMA6;PSMC4;PRKACA;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
67,prerank,REACTOME_KERATINIZATION,0.6035691019961209,1.902044142972631,0.0,0.009547815070246825,0.185,24/34,32.61%,KRT6B;SPINK5;KRT2;KRT16;KRT17;KRT10;KRT76;DSG2;DSC2;KLK14;KRT1;KRT78;ST14;CAPN1;KRT6A;KRT25;KRT33A;KRT13;KRT27;KRT71;CSTA;KRT14;JUP;KRT4,ciao,Reactome
68,prerank,REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.6035691019961209,1.902044142972631,0.0,0.009547815070246825,0.185,24/34,32.61%,KRT6B;SPINK5;KRT2;KRT16;KRT17;KRT10;KRT76;DSG2;DSC2;KLK14;KRT1;KRT78;ST14;CAPN1;KRT6A;KRT25;KRT33A;KRT13;KRT27;KRT71;CSTA;KRT14;JUP;KRT4,ciao,Reactome
69,prerank,REACTOME_DISEASES_OF_HEMOSTASIS,0.7142290281663033,1.8962745316184404,0.0,0.009820318339193125,0.196,9/17,9.30%,F12;F11;SERPING1;F8;F2;F9;KLKB1;F10;GP5,ciao,Reactome
70,prerank,REACTOME_PEROXISOMAL_PROTEIN_IMPORT,-0.5700262707515206,-1.8916837013291854,0.0030959752321981426,0.028420906588303114,0.469,10/27,11.63%,AGPS;SCP2;EHHADH;ACAA1;HMGCL;ACOX1;ECH1;ECI2;EPHX2;HSD17B4,ciao,Reactome
71,prerank,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,-0.4838979615932418,-1.8860940900304766,0.0,0.028928874625838888,0.482,25/44,30.03%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;CDC27,ciao,Reactome
72,prerank,REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,0.6694045368488902,1.8854714008036992,0.0,0.01139022861567028,0.227,11/22,12.09%,C4BPB;C4BPA;C4A;UBR4;C1S;C1QA;APOA1;VTN;C4B;EXOC1;CLU,ciao,Reactome
73,prerank,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,-0.49699703823692165,-1.880602061579298,0.0,0.03002773134810317,0.5,23/39,28.06%,NOTUM;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
74,prerank,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.6690313687894126,1.878999497705832,0.0030816640986132513,0.011973105373382219,0.247,9/20,10.07%,MMP7;MMP3;COL18A1;CTSG;MMP1;KLKB1;PRSS2;MMP2;MMP10,ciao,Reactome
75,prerank,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,-0.4342292039462594,-1.8740715920195357,0.0,0.03102554907456876,0.515,28/79,15.87%,PDE6A;PRKG1;PPP3CA;PSMA6;PSMC4;GNG11;PSMA2;PSMD1;PSMA4;DAAM1;GNB4;PSMC3;PSMB1;PSMD13;AP2B1;PSMD7;GNG7;PSMD3;PSMD11;PSMD6;AP2S1;ITPR2;AP2M1;GNG8;ITPR1;MAP3K7;PSMA7;PSMC2,ciao,Reactome
76,prerank,REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,0.6849039541505949,1.8690285526134731,0.0,0.013436370332881606,0.281,11/17,15.66%,TUBB2A;TUBB6;TUBA4A;CCT3;TUBB1;TUBA1C;TCP1;CCT4;CCT7;TUBA1B;TUBB4B,ciao,Reactome
77,prerank,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.5884939636922012,1.8637338458028638,0.0,0.013674709496214316,0.292,15/33,15.97%,COL7A1;COL16A1;COL6A1;COL6A3;COL18A1;COL6A2;COL11A1;COL14A1;TLL1;PCOLCE;ADAMTS2;PCOLCE2;COL12A1;P4HA1;P4HA2,ciao,Reactome
78,prerank,REACTOME_KERATAN_SULFATE_DEGRADATION,0.7768254271933454,1.8618894334999303,0.001607717041800643,0.013563758506387021,0.301,8/11,9.68%,OMD;PRELP;ACAN;FMOD;HEXA;OGN;LUM;HEXB,ciao,Reactome
79,prerank,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.713297196416262,1.861820164438162,0.0015432098765432098,0.013111633222840787,0.301,9/15,9.68%,OMD;PRELP;ACAN;FMOD;HEXA;OGN;LUM;B4GALT1;HEXB,ciao,Reactome
80,prerank,REACTOME_DEUBIQUITINATION,-0.40429302976378056,-1.849604002103179,0.0,0.03819639815176357,0.596,33/106,16.41%,ARRB1;USP7;WDR20;MAT2B;YOD1;TAB1;PSMA6;PSMC4;SNX3;PSMA2;UCHL5;MAVS;VDAC2;PSMD1;PSMA4;PSMC3;VDAC1;PTEN;PSMB1;TGFB1;PSMD13;STAM;PSMD7;PSMD3;PSMD11;PSMD6;HGS;MAP3K7;PSMA7;STAMBP;PSMC2;TOMM70;RUVBL1,ciao,Reactome
81,prerank,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,-0.4831980343885744,-1.841835644189656,0.0,0.0400965317369126,0.621,24/41,30.03%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;CDC27,ciao,Reactome
82,prerank,REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.6142274550606053,1.832324757816106,0.001440922190201729,0.018812456138055746,0.417,15/25,23.04%,ADAMTSL4;SPON1;ADAMTS17;NOTCH2;LFNG;SPON2;NOTCH3;ADAMTS2;ADAMTS8;SBSPON;ADAMTSL3;ADAMTSL2;THBS2;DAG1;NOTCH1,ciao,Reactome
83,prerank,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.5281699312584399,1.8309062352467702,0.0,0.018576489554599965,0.424,16/50,11.86%,APOF;APOC1;ANGPTL3;APOA2;CETP;APOE;APOC3;APOA1;PLTP;LPL;APOB;APOBR;ANGPTL4;LCAT;APOC4;PCSK9,ciao,Reactome
84,prerank,REACTOME_CS_GAG_BIOSYNTHESIS,0.7739033376857682,1.830055861546516,0.0,0.01811106801370274,0.426,6/10,17.04%,CSPG4;VCAN;NCAN;CHST7;CSPG5;DCN,ciao,Reactome
85,prerank,REACTOME_ELASTIC_FIBRE_FORMATION,0.5840091426877337,1.8291070288620779,0.001440922190201729,0.017862293546093096,0.431,12/31,6.36%,LTBP2;ELN;FBN1;LTBP4;FBLN1;FBLN5;FBLN2;EFEMP1;EFEMP2;LTBP3;MFAP2;VTN,ciao,Reactome
86,prerank,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.6541773929082216,1.805302955618658,0.0015290519877675841,0.023741134301830905,0.533,8/18,10.36%,CSPG4;VCAN;HEXA;CHST14;NCAN;CHST7;HEXB;CSPG5,ciao,Reactome
87,prerank,REACTOME_REGULATION_OF_RAS_BY_GAPS,-0.47876631574376627,-1.8043601370295161,0.0033333333333333335,0.053449614581433214,0.711,24/40,28.52%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;CUL3;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;RASA3,ciao,Reactome
88,prerank,REACTOME_PEROXISOMAL_LIPID_METABOLISM,-0.6759050888677441,-1.8024477517806492,0.0026041666666666665,0.053384790904825445,0.716,6/12,11.63%,SCP2;EHHADH;ACAA1;ACOX1;ECI2;HSD17B4,ciao,Reactome
89,prerank,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,0.6844051883551614,1.79281300762729,0.004830917874396135,0.02679081157836759,0.58,9/14,16.05%,LBP;SFTPD;CD14;FGB;FGG;APOB;FGA;LY96;S100A9,ciao,Reactome
90,prerank,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,-0.46054733570747347,-1.789206019826099,0.010830324909747292,0.058304264255712966,0.755,19/47,17.31%,CD40;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;UBE2M;PSMD7;UBA3;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;TNFRSF14;CD40LG,ciao,Reactome
91,prerank,REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,0.5871445628728699,1.7878959451482461,0.0028169014084507044,0.027392899785739333,0.6,18/28,28.61%,F8;F2;PROS1;F9;F7;F10;GAS6;FN3K;PROC;ASPH;RPS23;U2AF2;EEF2;PROZ;RPS6;RWDD1;EIF5A;DPH6,ciao,Reactome
92,prerank,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.5852992903680555,1.7862721740171223,0.0029806259314456036,0.027116567901935822,0.605,17/28,25.98%,COL6A1;COL6A3;COL6A2;SPTB;ST8SIA4;SPTA1;SPTBN1;NCAN;GFRA2;SOS1;NRAS;AGRN;NCAM1;GFRA1;MAPK1;COL4A2;PTPRA,ciao,Reactome
93,prerank,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,-0.48368650669789287,-1.7814587282176255,0.003436426116838488,0.06042316406213244,0.778,24/38,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;ELOC;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;LIMD1;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
94,prerank,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.6718601379049148,1.7767470552541789,0.0014771048744460858,0.029556347975980567,0.645,11/16,15.64%,COLEC12;APOE;MARCO;HSP90B1;APOA1;CALR;COLEC11;APOB;MASP1;FTL;SCGB3A2,ciao,Reactome
95,prerank,REACTOME_RHOBTB1_GTPASE_CYCLE,0.6563893712043011,1.7747618711870228,0.0030911901081916537,0.029541394485204164,0.652,9/17,17.08%,COPS4;VIM;GPS1;CPSF7;HNRNPC;CCT7;TRA2B;COPS2;SRRM1,ciao,Reactome
96,prerank,REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,0.6896475297800969,1.771209014136356,0.006389776357827476,0.030076513138732493,0.67,9/13,17.04%,CSPG4;VCAN;SDC1;NCAN;GPC1;GPC4;CSPG5;AGRN;DCN,ciao,Reactome
97,prerank,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-0.4384444603460143,-1.7636748143983096,0.003703703703703704,0.06767544597924381,0.81,30/54,28.06%,CDKN2D;PPP2CA;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;SRC;RPA3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PPP2R2A;LYN;PSMB7;HDAC1;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
98,prerank,REACTOME_GLYCOGEN_METABOLISM,-0.62406045282443,-1.7629954371050014,0.01856763925729443,0.06685310474542659,0.812,5/13,13.95%,PYGL;PYGB;GYS1;GBE1;PGM1,ciao,Reactome
